,底本/出典,史料名,ID,記述内容,記述場所,,発生場所,年月日（作成）,年月日（作成）2,年月日（被害）,年月日（被害）3,伝聞・体験,被害種別,緯度経度,X,Y,座標レベル,座標に関する備考,備考
3223,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,廿一日の夜五ツ時の地震少し大なるにて八尾郷大に破損したりと云,,,八尾郷,,,嘉永7年6月21日,1854年7月15日,伝聞,余震,"34.62694196359877, 135.60083147463254",,,２,便宜的に大阪府八尾市役所に置く,
3224,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,和州辺も定て烈敷かるへしと思はるゝ,,,和州,,,嘉永7年6月21日,1854年7月15日,伝聞,余震,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3225,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,計大坂余程震動したり,,,大坂,,,嘉永7年6月21日,1854年7月15日,伝聞,余震,"34.6863300522435, 135.51970731127517",,,１,便宜的に大阪府庁に置く,
3226,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,今日の震動にて上野城下残りの家々大方に砕けたりとそ,,,上野城下,,,嘉永7年6月21日,1854年7月15日,伝聞,余震,"34.76894001956499, 136.12991074387278",,,２,便宜的に旧上野市役所に置く,
3227,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,今日の震動にて上野城下残りの家々大方に砕けたりとそ,,,上野城下,,,嘉永7年6月21日,1854年7月15日,伝聞,建物被害,"34.76894001956499, 136.12991074387278",,,２,便宜的に旧上野市役所に置く,
3228,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,勢州四日市六月上旬の頃畠三反はかりの所一夜の内に白砂と相成,,,勢洲四日市,,,嘉永7年6月,1854年7月,伝聞,その他,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3229,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,六月十四日四ツ時ゆり始大地震と成家数五百軒余崩,,,勢洲四日市,,,嘉永7年6月14日,1854年7月8日,伝聞,前震,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3230,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,六月十四日四ツ時ゆり始大地震と成家数五百軒余崩,,,勢洲四日市,,,嘉永7年6月14日,1854年7月8日,伝聞,建物被害,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3231,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,昼五ツ時より出火ニ相成,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,火災,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3232,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,家数四百軒余焼失,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3233,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,死人凡弐百五十人行衛不知人五百五六十人,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3234,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,又一説に家数千二三百軒河原町八町斗の間つふれ三間残り,,,勢洲四日市,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.96839562486822, 136.61857820588864",,,２,便宜的に四日市市役所に置く,
3235,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,北町南町出火ニ相成,,,北町,,,嘉永7年6月15日,1854年7月9日,伝聞,火災,"34.97148443570659, 136.6263703847147",,,３,四日市市北町公道に置く,
3236,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,北町南町出火ニ相成,,,南町,,,嘉永7年6月15日,1854年7月9日,伝聞,火災,"34.968685052312054, 136.6244347182617",,,３,四日市市中部旧南町表記石碑設置場所に置く,
3237,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,南都六月十四日夜八ツ時ゆり初,,,南都,,,嘉永7年6月15日,1854年7月9日,伝聞,全般,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3238,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,明六ツ時甚しく,,,南都,,,嘉永7年6月15日,1854年7月9日,伝聞,余震,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3239,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,町家一軒も無事なるハなし,,,南都,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3240,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,廿一日夜五ツ時由利旧坂町西方寺本堂くたけ,,,西方寺,,,嘉永7年6月21日,1854年7月15日,伝聞,建物被害,,,,,,
3241,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,高畑神主高塀不残崩,,,高畑神主,,,嘉永7年6月21日,1854年7月15日,伝聞,建物被害,,,,,,
3242,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,其外くずれ家数不知,,,南都,,,嘉永7年6月21日,1854年7月15日,伝聞,建物被害,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3243,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,死人少々有之惣て,,,南都,,,嘉永7年6月21日,1854年7月15日,伝聞,人的被害,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3244,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,十四日の夜即死人三百五十人程怪我人ハ数不知,,,南都,,,嘉永7年6月15日,1854年7月15日,伝聞,人的被害,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3245,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,廿三日迄に大地震八十五度也,,,南都,,,嘉永7年6月23日,1854年7月17日,伝聞,余震,"34.685437,135.833130",,,１,便宜的に奈良県庁に置く,
3246,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,和州古市同日同刻池（ママ）われ人家多分くつれ（中略）残り家僅三軒計ゟなきよし,,,和州古市,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.658576543362514, 135.83968459027528",,,３,便宜的に奈良市古市町公道に置く,
3247,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,死人六十七人怪我人数知れす,,,和州古市,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.658576543362514, 135.83968459027528",,,３,便宜的に奈良市古市町公道に置く,
3248,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,同郡山同日同刻柳町壱丁目ゟ同四丁目まて家数凡卅八軒崩れ,,,郡山,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.64950518219235, 135.78285167566096",,,２,便宜的に大和郡山市役所に置く,
3249,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,同十八日廿一日六ツ時に又々ゆる,,,郡山,,,嘉永7年6月18日,1854年7月12日,伝聞,余震,"34.64950518219235, 135.78285167566096",,,２,便宜的に大和郡山市役所に置く,
3250,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,同十八日廿一日六ツ時に又々ゆる,,,郡山,,,嘉永7年6月21日,1854年7月15日,伝聞,余震,"34.64950518219235, 135.78285167566096",,,２,便宜的に大和郡山市役所に置く,
3251,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,市中町家三分通崩れ,,,郡山,,,嘉永7年6月21日,1854年7月15日,伝聞,建物被害,"34.64950518219235, 135.78285167566096",,,２,便宜的に大和郡山市役所に置く,
3252,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,即死人百弐三十人斗,,,郡山,,,嘉永7年6月21日,1854年7月15日,伝聞,人的被害,"34.64950518219235, 135.78285167566096",,,２,便宜的に大和郡山市役所に置く,
3253,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,伊賀上野同日同刻地震城大手の門大破損,,,伊賀上野城,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.770361106669256, 136.12707096619877",,,３,,
3254,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,町家在家たをれ,,,伊賀上野,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.76894001956499, 136.12991074387278",,,２,便宜的に旧上野市役所に置く,
3255,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,其外出火ニて焼失,,,伊賀上野,,,嘉永7年6月15日,1854年7月9日,伝聞,火災,"34.76894001956499, 136.12991074387278",,,２,便宜的に旧上野市役所に置く,
3256,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,嶋ケ原と申所五十丁四方出水ニて泥海の如く相成,,,嶋ヶ原,,,嘉永7年6月15日,1854年7月9日,伝聞,液状化,"34.76861976152458, 136.056499460685",,,３,三重県伊賀市島ヶ原支所に置く,
3257,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,成人家損したる数不知,,,伊賀上野,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.76894001956499, 136.12991074387278",,,２,便宜的に旧上野市役所に置く,
3258,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,即死人四五千斗怪我人ハ数不知,,,伊賀上野,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.76894001956499, 136.12991074387278",,,２,便宜的に旧上野市役所に置く,
3259,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,江州信楽（中略）十四日ハ同事の地震にて町の人家たをれ家数凡百卅軒土蔵十八九,,,江州信楽,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.87810543583518, 136.05855464611733",,,２,便宜的に信楽町役場に置く,
3260,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,怪我人即死数知れす,,,江州信楽,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.87810543583518, 136.05855464611733",,,２,便宜的に信楽町役場に置く,
3261,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,膳所城下人家損し,,,膳所城下,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.994748339501704, 135.89366610388967",,,２,滋賀県大津市膳所町に置く,
3262,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,城の塀湖水へ落入大破損,,,膳所城,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.99537477113576, 135.89495383860623",,,３,滋賀県大津市膳所城跡に置く,
3263,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,即死怪我人も有之,,,膳所城下,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.994748339501704, 135.89366610388967",,,２,滋賀県大津市膳所町に置く,
3264,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,石部（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,石部,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"35.01055469178568, 136.05885342116034",,,２,滋賀県旧石部町の江南市役所に置く,
3265,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,石部（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,石部,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"35.01055469178568, 136.05885342116034",,,２,滋賀県旧石部町の江南市役所に置く,
3266,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,水口（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,水口,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.96616473622187, 136.16708415170567",,,２,滋賀県甲賀市役所（旧水口町役場）に置く,
3267,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,水口（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,水口,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.96616473622187, 136.16708415170567",,,２,滋賀県甲賀市役所（旧水口町役場）に置く,
3268,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,土山（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,土山,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.95536494690843, 136.23118177963576",,,３,滋賀県甲賀市土山町に置く,
3269,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,土山（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,土山,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.95536494690843, 136.23118177963576",,,３,滋賀県甲賀市土山町に置く,
3270,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,庄野（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,庄野,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.88463559694268, 136.52563634080013",,,３,三重県鈴鹿市庄野町庄野宿資料館に置く,
3271,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,庄野（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,庄野,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.88463559694268, 136.52563634080013",,,３,三重県鈴鹿市庄野町庄野宿資料館に置く,
3272,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,石薬師（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,石薬師,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.90456106969729, 136.5480538576605",,,３,三重県鈴鹿市石薬師町に置く,
3273,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,石薬師（中略）右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,石薬師,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.90456106969729, 136.5480538576605",,,３,三重県鈴鹿市石薬師町に置く,
3274,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,亀山右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,亀山,,,嘉永7年6月15日,1854年7月9日,伝聞,建物被害,"34.85589171157634, 136.45165654079017",,,２,便宜的に亀山市役所に置く,
3275,新収日本地震史料 第5巻 別巻3,〔南陽叢書　四〕宮内庁書陵部,J1600018,亀山右宿々十四日諸国同日の地震にて人家損し怪我人も少々有之よし,,,亀山,,,嘉永7年6月15日,1854年7月9日,伝聞,人的被害,"34.85589171157634, 136.45165654079017",,,２,便宜的に亀山市役所に置く,
